n_features,accuracy,w_precision,w_recall,w_f1score,predict_s
1,93.82470119521913,95.48286386617274,93.82470119521913,94.57922249486674,218
2,85.0597609561753,94.83585868284646,85.0597609561753,89.33420606297406,218
3,70.1195219123506,94.22427267994361,70.1195219123506,79.80191488817316,218
4,67.72908366533864,94.69219707951058,67.72908366533864,78.11175517209124,218
5,69.12350597609563,94.46196710246863,69.12350597609563,79.10555277384599,218
6,70.1195219123506,94.78244597368104,70.1195219123506,79.79070290422975,218
7,70.7171314741036,94.80450908829947,70.7171314741036,80.20352226192217,218
8,67.52988047808765,94.9756517496241,67.52988047808765,77.95537772648856,249
9,66.73306772908366,94.94738143221134,66.73306772908366,77.38204295973222,249
10,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
11,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
12,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
13,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
14,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
15,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
16,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
17,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
18,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
19,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
20,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
21,71.91235059760956,95.12563145163662,71.91235059760956,81.01901648736082,249
22,68.92430278884463,95.0242744066419,68.92430278884463,78.94633348616337,249
23,68.92430278884463,95.0242744066419,68.92430278884463,78.94633348616337,249
24,68.92430278884463,95.0242744066419,68.92430278884463,78.94633348616337,249
25,68.92430278884463,95.0242744066419,68.92430278884463,78.94633348616337,249
26,70.5179282868526,95.36278944372884,70.5179282868526,80.05308454039844,249
27,76.89243027888446,95.29102868188264,76.89243027888446,84.3325206636142,249
28,72.31075697211156,95.69861960445671,72.31075697211156,81.28508049541848,249
29,72.31075697211156,95.69861960445671,72.31075697211156,81.28508049541848,249
30,72.31075697211156,95.69861960445671,72.31075697211156,81.28508049541848,249
31,72.50996015936255,95.70408620020228,72.50996015936255,81.42142331149336,249
32,72.50996015936255,95.70408620020228,72.50996015936255,81.42142331149336,249
33,72.50996015936255,95.70408620020228,72.50996015936255,81.42142331149336,249
34,72.50996015936255,95.70408620020228,72.50996015936255,81.42142331149336,249
35,72.90836653386454,95.71502721508334,72.90836653386454,81.69326464677246,249
36,72.11155378486056,95.6931547321565,72.11155378486056,81.14845389562831,249
37,72.11155378486056,95.6931547321565,72.11155378486056,81.14845389562831,249
38,72.11155378486056,95.6931547321565,72.11155378486056,81.14845389562831,249
39,72.50996015936255,95.70408620020228,72.50996015936255,81.42142331149336,249
40,72.50996015936255,95.70408620020228,72.50996015936255,81.42142331149336,249
41,72.50996015936255,95.70408620020228,72.50996015936255,81.42142331149336,249
42,72.50996015936255,95.70408620020228,72.50996015936255,81.42142331149336,249
43,78.68525896414343,95.8786325680285,78.68525896414343,85.51749502543535,249
44,78.68525896414343,95.8786325680285,78.68525896414343,85.51749502543535,249
45,78.68525896414343,95.8786325680285,78.68525896414343,85.51749502543535,249
46,78.68525896414343,95.8786325680285,78.68525896414343,85.51749502543535,249
47,78.68525896414343,95.8786325680285,78.68525896414343,85.51749502543535,249
48,78.68525896414343,95.8786325680285,78.68525896414343,85.51749502543535,249
49,78.68525896414343,95.8786325680285,78.68525896414343,85.51749502543535,249
50,78.68525896414343,95.8786325680285,78.68525896414343,85.51749502543535,249
51,79.2828685258964,95.8966176111879,79.2828685258964,85.90168378804267,249
52,79.2828685258964,95.8966176111879,79.2828685258964,85.90168378804267,249
53,79.2828685258964,95.8966176111879,79.2828685258964,85.90168378804267,249
54,79.2828685258964,95.8966176111879,79.2828685258964,85.90168378804267,249
55,79.2828685258964,95.8966176111879,79.2828685258964,85.90168378804267,249
56,79.2828685258964,95.8966176111879,79.2828685258964,85.90168378804267,249
57,79.2828685258964,95.8966176111879,79.2828685258964,85.90168378804267,249
58,77.29083665338645,95.83773110003267,77.29083665338645,84.61329526027092,249
59,77.49003984063745,95.84349483606702,77.49003984063745,84.7431532872049,249
60,77.49003984063745,95.84349483606702,77.49003984063745,84.7431532872049,249
61,77.29083665338645,95.83773110003267,77.29083665338645,84.61329526027092,249
62,77.29083665338645,95.83773110003267,77.29083665338645,84.61329526027092,249
63,77.49003984063745,95.84349483606702,77.49003984063745,84.7431532872049,249
64,77.49003984063745,95.84349483606702,77.49003984063745,84.7431532872049,249
65,77.49003984063745,95.84349483606702,77.49003984063745,84.7431532872049,249
66,77.49003984063745,95.84349483606702,77.49003984063745,84.7431532872049,249
67,77.49003984063745,95.84349483606702,77.49003984063745,84.7431532872049,249
68,77.49003984063745,95.84349483606702,77.49003984063745,84.7431532872049,249
69,77.49003984063745,95.84349483606702,77.49003984063745,84.7431532872049,249
70,77.49003984063745,95.84349483606702,77.49003984063745,84.7431532872049,249
71,72.90836653386454,95.71502721508334,72.90836653386454,81.69326464677246,249
72,72.90836653386454,95.71502721508334,72.90836653386454,81.69326464677246,249
73,72.90836653386454,95.71502721508334,72.90836653386454,81.69326464677246,249
74,72.90836653386454,95.71502721508334,72.90836653386454,81.69326464677246,249
75,73.10756972111554,95.7205029902981,73.10756972111554,81.82876672046801,249
76,73.10756972111554,95.7205029902981,73.10756972111554,81.82876672046801,249
77,73.10756972111554,95.7205029902981,73.10756972111554,81.82876672046801,249
78,73.10756972111554,95.7205029902981,73.10756972111554,81.82876672046801,249
79,70.3187250996016,95.93389388996216,70.3187250996016,79.89618704290119,249
80,70.3187250996016,95.93389388996216,70.3187250996016,79.89618704290119,249
81,70.3187250996016,95.93389388996216,70.3187250996016,79.89618704290119,249
82,70.3187250996016,95.93389388996216,70.3187250996016,79.89618704290119,249
83,70.3187250996016,95.93389388996216,70.3187250996016,79.89618704290119,249
84,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
85,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
86,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
87,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
88,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
89,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
90,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
91,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
92,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
93,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
94,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
95,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
96,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
97,74.10358565737052,95.47213482216495,74.10358565737052,82.5004120909026,249
98,68.52589641434263,97.10582955534186,68.52589641434263,78.55788536014998,249
99,68.52589641434263,97.10582955534186,68.52589641434263,78.55788536014998,249
100,68.52589641434263,97.10582955534186,68.52589641434263,78.55788536014998,249
101,68.52589641434263,97.10582955534186,68.52589641434263,78.55788536014998,249
102,68.52589641434263,97.10582955534186,68.52589641434263,78.55788536014998,249
103,68.52589641434263,97.10582955534186,68.52589641434263,78.55788536014998,249
104,68.52589641434263,97.10582955534186,68.52589641434263,78.55788536014998,249
